episode,#,question,answer,filename
,3,КОЈОМ ДРЖАВОМ ЈЕ ГЕНЕРАЛ ФРАНСИСКО ФРАНКО С ТИТУЛОМ „КАУДИЉО“ ВЛАДАО ГОТОВО ЧЕТИРИ ДЕЦЕНИЈЕ У 20. ВЕКУ?,ШПАНИЈОМ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,4,КОЈИ ТУРЦИЗАМ ЗА ЈЕЛО ОД УМУЋЕНИХ ПРЖЕНИХ ЈАЈА СЕ У ПОЗНАТОМ ИЗРАЗУ ЗА НЕШТО СКУПОЦЕНО СРЕЋЕ УЗ СВЕТОГ ПЕТРА?,КАЈГАНА („КОШТА КАО СВЕТОГ ПЕТРА КАЈГАНА“),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,5,КОЈЕ ВОЈВОЂАНСКО МЕСТО ИЗМЕЂУ МАЛОГ ИЂОША И ФЕКЕТИЋА ЈЕ НАЗВАНО ПО ЦРНОГОРСКОЈ ПЛАНИНИ И ИМА ФУДБАЛСКИ КЛУБ „ЊЕГОШ“?,ЛОВЋЕНАЦ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,6,КОЈИ ЧУВЕНИ ШПАНСКИ СЛИКАР ЈЕ У РАНОЈ ФАЗИ СТВАРАЛАШТВА ПОЧЕТКОМ 20. ВЕКА ПРОШАО КРОЗ „ПЛАВИ“ И „РУЖИЧАСТИ“ ПЕРИОД?,ПАБЛО ПИКАСО,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,7,"КАКО СЕ ЗОВЕ ГЛАВНА ЈУНАКИЊА ВИДЕО- ИГРЕ “TOMB ВА! ЕРУ"", КОЈУ СУ НА ФИЛМУ ГЛУМИЛЕ АНЂЕЛИНА ЏОЛИ И АЛИСИЈА ВИКАНДЕР?",ЛАРА КРОФТ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,8,"КОЈА ГРАНА МАТЕМАТИКЕ НА СЛОВО „А“ ИСТРАЖУЈЕ ОДНОСЕ И СВОЈСТВА БРОЈЕВА, ИЗРАЗА И ЈЕДНАЧИНА, УЗ УПОТРЕБУ СЛОВА УМЕСТО ЦИФАРА?",АЛГЕБРА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,9,КОЈИ ПОЗНАТИ СРПСКИ ХОРОР И СФ ПИСАЦ ЈЕ АУТОР РОМАНА „ЧОВЕК КОЈИ ЈЕ УБИО ТЕСЛУ“ И „СВА ТЕСЛИНА ДЕЦА“ ?,ГОРАН СКРОБОЊА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
,10,НЕДАВНО ПРЕМИНУЛИ МИЛЕНКО САВОВИЋ БИО ЈЕ ДУГОГОДИШЊИ ИГРАЧ И КАПИТЕН КОГ НАШЕГ КОШАРКАШКОГ КЛУБА?,ПАРТИЗАНА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.16 Slagalica _ 139. _.mp4
2021.06.17 Slagalica _ 139. _.mp4,,,,
,1,КОЈА ЈЕ ЈЕДИНА ДРЖАВА У КОЈОЈ У ПРИРОДНОМ ОКРУЖЕЊУ ЖИВИ ЏИНОВСКА ПАНДА?,КИНА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,2,КОЈА РЕЧ ЗА ТЕЖАК ЧЕКИЋ ПРЕДСТАВЉА НАДИМАК ЛИКА КОЈИ ТУМАЧИ ВЕЛИМИР БАТА ЖИВОЈИНОВИЋ У СЕРИЈИ „БОЉИ ЖИВОТ“?,МАЦОЛА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,3,"“2Х SPECTRUM”, “AMIGA 500"" И “ATARI 5Т"" СУ ЗАСТАРЕЛИ МОДЕЛИ ЧЕГА?",РАЧУНАРА/КОМПЈУТЕРА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,4,"КОЈЕ ПО ВЕЛИКОМ ЗЛОЧИНУ ЧЕСТО ПОМИЊАНО МЕСТО У ХРВАТСКОЈ СЕ НАЛАЗИ НА УШЋУ УНЕ У САВУ, НА САМОЈ ГРАНИЦИ С BMX??",ЈАСЕНОВАЦ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,5,КО ЈЕ АУТОР ПЕСМЕ И ИСТОИМЕНЕ ЗБИРКЕ ПОЕЗИЈЕ „ПЛАВИ ЧУПЕРАК“?,МИРОСЛАВ МИКА АНТИЋ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,6,"КОЈИ НАЧИН КОМУНИКАЦИЈЕ КАРАКТЕРИШЕ ЈЕЗИК КАНАРСКИХ ОСТРВА СИЛБО ГОМЕРО, ДЕО УНЕСКОВЕ НЕМАТЕРИЈАЛНЕ КУЛТУРНЕ БАШТИНЕ?",ЗВИЖДАЊЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,7,"СА САВРЕМЕНИМ ИЗВОЂАЧИЦАМА ПОПУТ АНЕ ВИСИ, ДЕСПИНЕ ВАНДИ И КЕТИ ГАРБИ, ЛАИКО ЈЕ ЖАНР ПОПУЛАРНЕ МУЗИКЕ НА КОМ ЈЕЗИКУ?",НА ГРЧКОМ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,8,"КОЈИМ ГЕРМАНИЗМОМ ЗОВЕМО САВИЈЕНУ ПИТУ ОД КОРА ИЛИ КИСЕЛОГ ТЕСТА ПУЊЕНУ СЛАНИМ ИЛИ СЛАТКИМ НАДЕВОМ, ПОПУТ МАКА?",ШТРУДЛА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,9,КОЈЕ ЈЕ ИМЕ ЗА ВРЕМЕ СОВЈЕТСКОГ САВЕЗА И ЧУВЕНЕ БИТКЕ ИЗ ДРУГОГ СВЕТСКОГ РАТА НОСИО ДАНАШЊИ РУСКИ ГРАД ВОЛГОГРАД?,СТАЉИНГРАД,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
,10,"КОЈА ДРЖАВА КАО ДОМАЋИН 1976. ГОДИНЕ НИЈЕ ОСВОЈИЛА НИЈЕДНО ОЛИМПИЈСКО ЗЛАТО, ШТО ЈЕ ЈЕДИНСТВЕН СЛУЧАЈ У ИСТОРИЈИ ЛОИ?",КАНАДА (МОНТРЕАЛ 19756.),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.17 Slagalica _ 139. _.mp4
2021.06.18 Slagalica _ 139. _.mp4,,,,
,1,КОЈА БИЉКА ЗЕЛЕНОГ ЦВЕТА ПО ОБЛИКУ СЛИЧНОГ КАРФИОЛУ ЈЕ НАЗВАНА ИТАЛИЈАНСКОМ РЕЧЈУ НА СЛОВО „Б“ ЗА „ГРАНАТИ КУПУС“?,БРОКОЛИ/БРОКУЛЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,2,КОМ ВЕЛИКОМ ЕВРОПСКОМ МЕЂУНАРОДНОМ ПУТУ ПРИПАДА АУТО-ПУТ БЕОГРАД – НИШ?,Е75,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,3,КОЈИ ВЕБСАЈТ С ГУСАРСКИМ БРОДОМ НА ЛОГОТИПУ ЈЕ НАЈВЕЋИ СВЕТСКИ „БИТТОРЕНТ“ ПРЕТРАЖИВАЧ ЗА СКИДАЊЕ ФИЛМОВА И ДРУГИХ САДРЖАЈА?,(THE) PIRATE ВАХ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,4,"У ПРЕВОДУ „ВРУЋА ВРАТА“, КАКО СЕ ЗОВЕ УСКИ ПРОЛАЗ У КОМ СУ СЕ 480. ГОДИНЕ П. Н. Е. СУКОБИЛЕ СПАРТАНСКА И ПЕРСИЈСКА ВОЈСКА?",ТЕРМОПИЛ(Е)/ТЕРМОПИЛСКИ КЛАНАЦ (ПРОЛАЗ),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,5,"ПО СТРУЦИ ФИЗИЧАР, ДР ЈОВАН ЈОВИЧИЋ ЈЕ БИО ЈЕДАН ОД НАЈВЕЋИХ ЈУГОСЛОВЕНСКИХ КЛАСИЧНИХ МУЗИЧАРА НА КОМ ИНСТРУМЕНТУ?",НА ГИТАРИ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,6,"ЏЕРЕМИ БЕНТАМ СЕ СМАТРА ОСНИВАЧЕМ КОГ ФИЛОЗОФСКОГ ПРАВЦА, КОЈИ КАЖЕ ДА ЈЕ СВРХА ЧОВЕКОВОГ ДЕЛОВАЊА КОРИСТ И БЛАГОСТАЊЕ?",УТИЛИТАРИЗМА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,7,КОЈЕ ВОЋЕ ЈЕ ЕКОНОМСКИ НАЈЗНАЧАЈНИЈИ ПРЕДСТАВНИК ПОРОДИЦЕ БРОМЕЛИЈА И ЈЕДАН ОД ОСНОВНИХ САСТОЈАКА ХАВАЈСКЕ TIVILIE??,АНАНАС,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,8,"КОЈИ ФРАНЦУСКИ СЛИКАР ЈЕ НАКОН РЕМЕК- ДЕЛА ,„СПЛАВ МЕДУЗЕ“ ПРЕД КРАЈ ЖИВОТА НАСЛИКАО СЕРИЈУ ПОРТРЕТА ДУШЕВНИХ БОЛЕСНИКА?",ТЕОДОР ЖЕРИКО,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,9,"НА КОЛИКО СТЕПЕНИ ФАРЕНХАЈТА САМ ОД, СЕБЕ САГОРЕВА КЊИШКИ ПАПИР СУДЕЋИ ПО НАСЛОВУ БРЕДБЕРИЈЕВОГ РОМАНА И ТРИФООВОГ ФИЛМА?",451 („ФАРЕНХАЈТ 451“),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
,10,КОЈИ ХОЛАНДСКИ НАПАДАЧ ЈЕ У ФИНАЛУ ЕУРА 1988. ГОДИНЕ ПРОТИВ СССР-А ПОСТИГАО ПО МНОГИМА НАЈЛЕПШИ ГОЛ У ИСТОРИЈИ ОВОГ ТАКМИЧЕЊА?,МАРКО ВАН БАСТЕН,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.18 Slagalica _ 139. _.mp4
2021.06.19 Slagalica _ 139. _.mp4,,,,
,1,ПОД КОЈИМ ИМЕНОМ СУ ПОЗНАТИ ЈАПАНСКИ ПИЛОТИ-САМОУБИЦЕ ИЗ ДРУГОГ СВЕТСКОГ РАТА?,КАМИКАЗЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,2,КОЈИ НЕДАВНО ПРЕМИНУЛИ ГЛУМАЦ ЈЕ ИГРАО САШУ ПОПАДИЋА У „БОЉЕМ ЖИВОТУ“?,БОРИС КОМНЕНИЋ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,3,КОЈА САВЕЗНА ДРЖАВА САД С ГЛАВНИМ ГРАДОМ ПРОВИДЕНСОМ ЈЕ ПО ПОВРШИНИ НАЈМАЊА ОД СВИХ ПЕДЕСЕТ?,РОУД АЈЛЕНД,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,4,КОЈА ОД ДЕВЕТ ГРЧКИХ МУЗА У СРПСКОЈ ТРАНСКРИПЦИЈИ ИМА НАЈДУЖЕ ИМЕ И ЗАШТИТНИЦА ЈЕ СВЕТИХ ПЕСАМА И XMMHM??,ПОЛИХИМНИЈА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,5,"ИЗ КОГ СРПСКОГ ГРАДА ЈЕ БИЛА МУЗИЧКА ГРУПА „НЕОПЛАНТИ“, НАЗВАНА ПО ЛАТИНСКОМ ИМЕНУ САМОГ ГРАДА?",ИЗ НОВОГ САДА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,6,РОБОВЛАСНИК ПОЦО И ЊЕГОВ РОБ ЛИКИ СУ ЛИКОВИ ИЗ КОЈЕ ЧУВЕНЕ ДРАМЕ САМЈУЕЛА БЕКЕТА?,ЧЕКАЈУЋИ ГОДОА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,7,„А+Б+Ц“ ЈЕ ФОРМУЛА ЗА ИЗРАЧУНАВАЊЕ ОБИМА КОГ ДВОДИМЕНЗИОНАЛНОГ ГЕОМЕТРИЈСКОГ ОБЛИКА?,ТРОУГЛА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,8,"КАКО СЕ ЗОВЕ НЕКАДАШЊИ НАЧЕЛНИК ЦЕНТРА ЗА ОБАВЕШТАВАЊЕ БЕОГРАДА, ТОКОМ НАТО АГРЕСИЈЕ?",АВРАМ ИЗРАЕЛ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,9,КОЈЕ ЗВАЊЕ НА СЛОВО „К“ НОСИ КАРДИНАЛ КОЈИ У ВАТИКАНУ ВОДИ ФИНАНСИЈСКЕ ПОСЛОВЕ?,КАМЕРЛЕНГ(О),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
,10,КОЈА КРАГУЈЕВЧАНКА СПАДА У СВЕГА ДЕСЕТАК ЖЕНА АКТИВНИХ ТЕНИСКИХ СУДИЈА НА СВЕТУ СА „ЗЛАТНИМ БЕЏОМ“?,МАРИЈАНА ВЕЉОВИЋ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.19 Slagalica _ 139. _.mp4
2021.06.20 Slagalica _ 139. _.mp4,,,,
,1,У КОЈОЈ БИЦИ СУ 1371. ГОДИНЕ СТРАДАЛИ ВУКАШИН И УГЉЕША МРЊАВЧЕВИЋ?,У МАРИЧКОЈ БИЦИ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,2,"КАКО СЕ ЈЕДНОМ РЕЧЈУ НАЗИВА СТОЧАР НА КОЊУ У РАВНИЦАМА АРГЕНТИНЕ, УРУГВАЈА И ОКОЛИНЕ, ПАНДАН СЕВЕРНОАМЕРИЧКОМ КАУБОЈУ?",ГАУЧО (МН. ГАУЧОСИ),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,3,КОЈИ ФРАНЦУСКИ ПРОИЗВОЂАЧ АУТОМОБИЛА ЈЕ НАЗВАН ПРЕЗИМЕНОМ ОСНИВАЧА КОЈЕ ЗАПРАВО ПРЕДСТАВЉА ХОЛАНДСКУ РЕЧ ЗА „ЛИМУН“?,СИТРОЕН (CITROEN),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,4,КОЈИ СЛАВНИ СТРИП О ГАЛИМА У РИМСКО ДОБА СУ 1959. ГОДИНЕ СТВОРИЛИ ЦРТАЧ АЛБЕРТ УДЕРЦО И СЦЕНАРИСТА РЕНЕ ГОШИНИ?,АСТЕРИКС (И ОБЕЛИКОС),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,5,КОМ ШВЕДСКОМ ХЕВИ МЕТАЛ БЕНДУ СУ ИНСПИРАЦИЈА ЗА ПЕСМУ „LAST DYING BREATH“ БИЛИ БРАНИОЦИ БЕОГРАДА ИЗ 1915. ГОДИНЕ?,САБАТОН (5АВАТОМ),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,6,"КАКО СЕ У СРПСКОМ ЈЕЗИКУ ЗОВЕ ПРВИ ПАДЕЖ, КОЈИ ОДГОВАРА НА ПИТАЊА „KO?“ И ШТА ?",НОМИНАТИВ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,7,"КАКО СЕ, НА СЛОВО „А“, ЗОВЕ ЈЕДИНА ЈОРДАНСКА ЛУКА И ТУРИСТИЧКИ ГРАД НА ЦРВЕНОМ МОРУ?",АКАБА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,8,КОЈА НЕДАВНО ПРЕМИНУЛА ГЛУМИЦА ЈЕ ИГРАЛА СВОЈУ ИМЕЊАКИЊУ ДАРУ ПАВЛОВИЋ У ФИЛМСКОМ СЕРИЈАЛУ „ЛУДЕ ГОДИНЕ“?,ДАРА ЧАЛЕНИЋ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,9,КАКО СЕ ЗВАО ЕНГЛЕСКИ ПРИРОДЊАК (1743-1820) КОЈИ ЈЕ ЗАБЕЛЕЖИО БРОЈНЕ НОВЕ ВРСТЕ ТОКОМ ПРВЕ ВЕЛИКЕ ПЛОВИДБЕ ЏЕЈМСА КУКА?,ЏОЗЕФ БЕНКС,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
,10,КО ЈЕ БИО ПРОТИВНИК ЏОРЏА ФОРМАНА У КИНШАСИ 1974. ГОДИНЕ У БОКС МЕЧУ ЗВАНОМ „ГРМЉАВИНА У ЏУНГЛИ“?,МУХАМЕД АЛИ (КАСИЈУС КЛЕЈ),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.20 Slagalica _ 139. _.mp4
2021.06.21 Slagalica _ 139. _.mp4,,,,
,1,ТОКОМ КОГ РАТНОГ СУКОБА ЈЕ КАО БОЛНИЧАРКА ПРЕМИНУЛА СЛАВНА СЛИКАРКА НАДЕЖДА ПЕТРОВИЋ?,ТОКОМ ПРВОГ СВЕТСКОГ РАТА (1915. ГОДИНЕ),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,2,"КОЈЕ „ПРЕВОЗНО СРЕДСТВО“ НАЈЧЕШЋЕ КОРИСТИ ДАДИЉА МЕРИ ПОПИНС, НАСТАЛА ИЗ ПЕРА ПАМЕЛЕ ЛИНДОН ТРАВЕРС?",КИШОБРАН,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,3,КОЈИ СУПЕРКОНТИНЕНТ ИЗ КАСНОГ ПАЛЕОЗОИКА И РАНОГ МЕЗОЗОИКА ЈЕ НАЗВАН СПОЈЕМ ГРЧКИХ РЕЧИ ЗА „СВЕ“ И „ЗЕМЉУ“?,ПАНГЕА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,4,"ПРЕМИЈЕРНО ПРИКАЗАН У БЕРЛИНУ, ПРВИ ДУГОМЕТРАЖНИ ФИЛМ РЕДИТЕЉКЕ МИЛИЦЕ ТОМОВИЋ ЗОВЕ СЕ „КЕЛТИ“, „ИЛИРИ“ ИЛИ „ТРАЧАНИ“ ?",КЕЛТИ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,5,КОЛИКО ЈЕ АТОМА КАЛЦИЈУМА У МОЛЕКУЛУ КАЛЦИЈУМ-КАРБОНАТА?,ЈЕДАН (САСОЗ),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,6,"КОЈА ЗАЈЕДНИЧКА РЕЧ У ИМЕНИМА ТРИ СРПСКЕ РЕКЕ ИДЕ УЗ ОДРЕДНИЦЕ „СОКОБАЊСКАУ“, „ГОЛИЈСКА“ И „ПРЕШЕВСКА 7?",МОРАВИЦА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,7,"ИЗ КОЈЕ ЕВРОПСКЕ ДРЖАВЕ ЈЕ БИО ВАЈАР И СЛИКАР АЛБЕРТО ЂАКОМЕТИ, ПРИКАЗАН И НА ЈЕДНОЈ ОД ЊЕНИХ НОВЧАНИЦА?",ИЗ ШВАЈЦАРСКЕ (НОВЧАНИЦА ОД 100 ФРАНАКА),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,8,КОЈИ НЕДАВНО ПРЕМИНУЛИ МУЗИЧАР ЈЕ ОСНОВАО ГРУПУ „БАЛКАНИКА“ И СА ПЕСМОМ „НОВА ДЕЦА“ УЧЕСТВОВАО НА ПЕСМИ ЕВРОВИЗИЈЕ 2018. ГОДИНЕ?,АЛЕКСАНДАР САЊА ИЛИЋ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,9,"КОЈЕ ИМЕ НА СЛОВО ,„Т“ ПОВЕЗУЈЕ ПАРИСКИ ТРГ И ВРТ У БЛИЗИНИ АЈФЕЛОВЕ КУЛЕ И НЕКАДАШЊУ ПОПУЛАРНУ ДИСКОТЕКУ У БУДВИ?",ТРОКАДЕРО,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
,10,"НАЗВАН ПО ОЛИМПИЈСКОМ ПРВАКУ НА 400 M ПРЕПОНЕ, У КОЈОЈ ДРЖАВИ СЕ НАЛАЗИ ОЛИМПИЈСКИ СТАДИОН „ФЕЛИКС САНЧЕЗ“?",У ДОМИНИКАНСКОЈ РЕПУБЛИЦИ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.21 Slagalica _ 139. _.mp4
2021.06.22 Slagalica _ 139. _.mp4,,,,
,1,ДОВРШИТЕ НАСЛОВ ЛИРСКЕ НАРОДНЕ ПЕСМЕ (ПОЗНАТЕ И КАО „СРПСКА ЂЕВОЈКА“): „У МИЛИЦЕ ДУГЕ...7?,ТРЕПАВИЦЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,2,"НАЈПОЗНАТИЈИ ПО КРЕИРАЊУ ЖЕНСКИХ ЦИПЕЛА, МОДНИ ДИЗАЈНЕР КИНЕСКОГ ПОРЕКЛА ЏИМИ ЧУ ДОЛАЗИ ИЗ КОЈЕ АЗИЈСКЕ ДРЖАВЕ?",ИЗ МАЛЕЗИЈЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,3,"ДАР ЕС САЛАМ ЈЕ НАЈВЕЋИ ГРАД И БИВША ПРЕСТОНИЦА, А ДОДОМА САДАШЊИ ГЛАВНИ ГРАД КОЈЕ АФРИЧКЕ ДРЖАВЕ?",ТАНЗАНИЈЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,4,КОЈИ ГЛУМАЦ ЈЕ ПОРЕД ДВА ОСКАРА ЗА ГЛАВНУ УЛОГУ ДОБИО И ОСКАРА ЗА СПОРЕДНУ УЛОГУ У ФИЛМУ „ВРЕМЕ НЕЖНОСТИ“ ИЗ 1983. ГОДИНЕ?,ЏЕК НИКОЛСОН,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,5,КОЈИ ПРОЈЕКАТ СМАТРАН ПРВОМ ИНТЕРНЕТ БИБЛИОТЕКОМ НА СРПСКОМ ЈЕЗИКУ ЈЕ НАЗВАН СВЕТОВНИМ ЛИЧНИМ ИМЕНОМ СВЕТОГ САВЕ?,(ПРОЈЕКАТ) РАСТКО,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,6,"КОЈИ ЈУГОСЛОВЕНСКИ БЕНД НАЗВАН ПО ФИЛМУ С МЕРИЛИН МОНРО ЈЕ ИМАО ХИТОВЕ „ГЕШКА ВРЕМЕНА, ПРИЈАТЕЉУ MOJ“ И „КАЛИФОРНИЈА“ ?",НЕКИ ТО ВОЛЕ ВРУЋЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,7,"КОЈИМ ИМЕНОМ НА СЛОВО „Р“ ЗОВЕМО БИЉКУ ЕВРОПСКИХ ПЛАНИНА ПОЗНАТУ И КАО „ЕДЕЛВАЈС“, ЧИЈИ ЈЕ ЦВЕТ СИМБОЛ АЛПИНИЗМА?",РУНОЛИСТ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,8,"ЉОРЕТ ДЕ МАР, БЕНИДОРМ И МАРБЕЉА СУ ПОЗНАТА ЛЕТОВАЛИШТА НА РАЗЛИЧИТИМ КРАЈЕВИМА КОЈЕ ДРЖАВЕ?",ШПАНИЈЕ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,9,КОЈИ ЗАКОНОДАВАЦ НА СЛОВО „Л“ ЈЕ ПРЕМА ВЕРОВАЊУ УСТАНОВИО ГЕРУЗИЈУ – ВЕЋЕ СТАРАЦА У АНТИЧКОЈ СПАРТИ?,ЛИКУРГ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
,10,КОЈЕ ИМЕ ОД ЧЕТИРИ РЕЧИ НОСИ СПОРТСКА ДВОРАНА У ПИРЕЈУ У КОЈОЈ КАО ДОМАЋИН ИГРА КОШАРКАШКИ КЛУБ ОЛИМПИЈАКОС?,ДВОРАНА МИРА И ПРИЈАТЕЉСТВА,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.22 Slagalica _ 139. _.mp4
2021.06.23 Slagalica _ 139. FINALE.mp4,,,,
,1,КОЈОМ РЕЧЈУ НА СЛОВО „В“ ЗОВЕМО ЗАНАТЛИЈУ КОЈИ ПРАВИ ПЕРИКЕ?,ВЛАСУЉАР,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.23 Slagalica _ 139. FINALE.mp4
,2,КОЈИ КОМПЛЕКС ХРАМОВА У КАМБОЏИ ИЗГРАЂЕН У 12. ВЕКУ ЈЕ ПО ПОВРШИНИ НАЈВЕЋА ВЕРСКА ГРАЂЕВИНА НА СВЕТУ?,АНГКОР ВАТ,E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.23 Slagalica _ 139. FINALE.mp4
,3,КОЈЕ ГАЗИРАНО ПИЋЕ НАСТАЛО ПОЧЕТКОМ 1950-ИХ У СЛОВЕНИЈИ СЕ ПОНЕКАД НАЗИВА „ЈУГОСЛОВЕНСКОМ КОКА-КОЛОМ“?,КОКТА (СОСКТА),E:\Slagalica\Slagalica-1080p-sve\batch6\2021.06.23 Slagalica _ 139. FINALE.mp4
